checklist_ID,date,year,month,latitude,longitude,effort_hours,observer_ID,n_species,land_cover_code,land_cover
S26008559,2015-11-26,2015,11,17.9901521,-92.9731697,0.25,obsr500448,16,10,forest
S26008562,2015-11-16,2015,11,17.1542279,-88.8518965,0.6666666666666666,obsr355985,18,10,forest
S26008580,2015-11-16,2015,11,17.1542279,-88.8518965,0.3333333333333333,obsr355985,9,10,forest
S26008600,2015-11-16,2015,11,17.1542279,-88.8518965,0.3333333333333333,obsr355985,11,10,forest
S26008619,2015-11-16,2015,11,17.1542279,-88.8518965,0.16666666666666666,obsr355985,7,10,forest
S26008698,2015-11-17,2015,11,17.1542279,-88.8518965,0.4166666666666667,obsr355985,20,10,forest
S26008750,2015-11-26,2015,11,17.4982967,-88.1899166,0.25,obsr6441,7,50,urban
S26008757,2015-11-26,2015,11,17.153791,-88.689508,1.6166666666666667,obsr6441,31,10,forest
S26008758,2015-11-17,2015,11,17.1542279,-88.8518965,1.1333333333333333,obsr355985,37,10,forest
S26008765,2015-11-26,2015,11,17.153791,-88.689508,1.2833333333333334,obsr6441,23,10,forest
S26009454,2015-11-26,2015,11,15.4855072,-90.3607893,1.9166666666666667,obsr431721,61,10,forest
S26009459,2015-11-26,2015,11,15.4770081,-90.3825045,0.75,obsr431721,12,10,forest
S26009632,2015-09-07,2015,9,16.8640195,-89.006145,3,obsr657824,84,30,grassland
S26009773,2015-11-18,2015,11,20.3983115,-86.961937,NA,obsr340205,1,10,forest
S26009783,2015-09-27,2015,9,16.8525196,-88.9287901,NA,obsr657824,7,80,other
S26010008,2015-11-22,2015,11,14.733901,-91.1567938,1.4166666666666667,obsr654445,16,50,urban
S26010009,2015-08-25,2015,8,16.783587700000002,-88.9250135,3,obsr657824,68,10,forest
S26010034,2015-11-17,2015,11,21.2855356,-89.6710968,1.5,obsr667009,3,30,grassland
S26010219,2015-11-26,2015,11,21.28444,-89.66333,1,obsr667009,12,50,urban
S26010257,2014-11-25,2014,11,17.2500067,-88.7746811,NA,obsr129869,1,50,urban
S26011726,2015-11-12,2015,11,17.389515,-91.810486,0.6333333333333333,obsr361037,12,10,forest
S26011729,2015-11-18,2015,11,20.3253167,-89.7851861,1.3333333333333333,obsr361037,13,10,forest
S26011730,2015-11-19,2015,11,20.805795,-90.4048395,2.2666666666666666,obsr361037,51,80,other
S26011731,2015-11-17,2015,11,20.2145325,-87.429142,1,obsr361037,20,30,grassland
S26011732,2015-11-17,2015,11,20.0785613,-87.6110959,0.9166666666666666,obsr361037,11,10,forest
S26011733,2015-11-17,2015,11,19.6269137,-87.946874,2.1666666666666665,obsr361037,33,10,forest
S26011734,2015-11-17,2015,11,18.955462,-88.153778,NA,obsr361037,1,10,forest
S26011736,2015-11-16,2015,11,18.308043,-89.85689,0.5,obsr361037,13,10,forest
S26011737,2015-11-16,2015,11,18.113345,-89.8033067,4.833333333333333,obsr361037,40,10,forest
S26011738,2015-11-16,2015,11,18.4761188,-89.88989,0.16666666666666666,obsr361037,5,10,forest
S26011739,2015-11-16,2015,11,18.44602,-89.889181,1,obsr361037,5,10,forest
S26011740,2015-11-16,2015,11,18.540687,-89.923659,0.5,obsr361037,8,50,urban
S26011742,2015-11-15,2015,11,17.9591385,-91.753521,2.216666666666667,obsr361037,56,30,grassland
S26011743,2015-11-15,2015,11,17.4837164,-92.046634,3,obsr361037,41,30,grassland
S26011745,2015-11-14,2015,11,17.486327,-92.051597,1,obsr361037,8,10,forest
S26011747,2015-11-14,2015,11,17.487773,-92.045847,0.5,obsr361037,11,10,forest
S26011748,2015-11-14,2015,11,17.236115,-91.567571,NA,obsr361037,7,10,forest
S26011749,2015-11-14,2015,11,16.827193,-91.127256,NA,obsr361037,2,10,forest
S26011750,2015-11-14,2015,11,16.77048,-91.103924,0.75,obsr361037,7,10,forest
S26011752,2015-11-14,2015,11,16.7044352,-91.0643756,1.5,obsr361037,3,10,forest
S26011753,2015-11-13,2015,11,16.805497,-90.902873,NA,obsr361037,5,10,forest
S26011755,2015-11-13,2015,11,16.823301,-90.887208,0.25,obsr361037,3,30,grassland
S26011756,2015-11-13,2015,11,16.8531768,-90.9298897,0.6666666666666666,obsr361037,13,30,grassland
S26011758,2015-11-13,2015,11,16.8493057,-90.9340847,1.6666666666666667,obsr361037,13,80,other
S26011759,2015-11-13,2015,11,16.899682,-90.967091,5,obsr361037,52,10,forest
S26011761,2015-11-13,2015,11,16.822875,-90.911044,2.0833333333333335,obsr361037,12,80,other
S26011762,2015-11-13,2015,11,16.8493057,-90.9340847,2.0833333333333335,obsr361037,25,80,other
S26011764,2015-11-12,2015,11,16.907302,-91.222526,0.5,obsr361037,11,30,grassland
S26011964,2015-11-26,2015,11,20.2145325,-87.429142,2.5833333333333335,obsr57292,37,30,grassland
S26012317,2015-11-16,2015,11,17.7902417,-88.5350874,1.5,obsr666978,38,10,forest
S26012521,2015-11-16,2015,11,18.0559215,-88.5488391,5,obsr666978,40,10,forest
S26012564,2015-11-17,2015,11,17.7818204,-88.7711191,1.75,obsr33630,32,30,grassland
S26012763,2015-11-18,2015,11,17.8412,-89.01902,1,obsr666978,48,10,forest
S26012796,2015-11-18,2015,11,17.8412,-89.01902,1,obsr33630,48,10,forest
S26013126,2015-11-22,2015,11,14.75352,-91.14298,2.1666666666666665,obsr654445,22,10,forest
S26013349,2015-11-26,2015,11,15.4855072,-90.3607893,1,obsr418184,38,10,forest
S26013595,2015-11-20,2015,11,17.0988483,-88.6644959,2,obsr666978,20,30,grassland
S26013914,2015-11-20,2015,11,17.153791,-88.689508,3.5,obsr666978,63,10,forest
S26013936,2015-11-26,2015,11,14.5306307,-90.7346275,2,obsr653954,36,50,urban
S26013969,2015-11-19,2015,11,17.0988483,-88.6644959,5,obsr33630,54,30,grassland
S26013970,2015-11-20,2015,11,17.153791,-88.689508,3.5,obsr33630,63,10,forest
S26014376,2015-11-20,2015,11,17.0988483,-88.6644959,2,obsr33630,20,30,grassland
S26014379,2015-11-21,2015,11,16.7976391,-88.4088707,4,obsr33630,60,10,forest
S26014441,2015-11-27,2015,11,20.4459336,-86.9905508,1.5,obsr348453,11,10,forest
S26014566,2015-11-27,2015,11,20.992813,-86.27758,1,obsr6441,1,NA,other
S26015412,2015-11-14,2015,11,17.5629769,-88.325057,NA,obsr33630,15,30,grassland
S26015413,2015-11-15,2015,11,17.7625392,-88.5249138,3,obsr33630,65,80,other
S26015415,2015-11-15,2015,11,17.7902417,-88.5350874,3,obsr33630,56,10,forest
S26016085,2015-11-27,2015,11,16.8225345,-88.3284903,3,obsr538348,41,10,forest
S26016175,2015-11-21,2015,11,17.0988483,-88.6644959,1,obsr666978,15,30,grassland
S26016318,2015-11-27,2015,11,16.7601152,-92.6808572,2,obsr295463,13,10,forest
S26016444,2015-11-23,2015,11,17.4862562,-92.0423841,4,obsr648084,60,10,forest
S26016532,2015-11-22,2015,11,16.8719349,-88.2965612,3,obsr666978,40,80,other
S26016750,2015-11-22,2015,11,16.9749055,-88.2214594,0.3333333333333333,obsr666978,19,80,other
S26016843,2015-11-23,2015,11,16.816059,-88.0824351,1,obsr666978,21,30,grassland
S26016890,2015-11-25,2015,11,16.922997,-93.45384,4,obsr648084,71,10,forest
S26016897,2015-11-27,2015,11,17.04705,-89.06098,1.25,obsr661324,47,10,forest
S26016930,2015-11-24,2015,11,16.816059,-88.0824351,1,obsr666978,19,30,grassland
S26016986,2015-11-25,2015,11,16.3364485,-93.8766289,2,obsr648084,17,10,forest
S26017008,2015-11-26,2015,11,16.215996,-93.936853,0.5,obsr648084,13,10,forest
S26017032,2015-11-26,2015,11,16.047569,-93.735809,7,obsr648084,91,10,forest
S26017039,2015-11-26,2015,11,16.3364485,-93.8766289,0.016666666666666666,obsr648084,21,10,forest
S26017535,2015-11-27,2015,11,14.5306307,-90.7346275,1.85,obsr653954,35,50,urban
S26017568,2015-11-27,2015,11,16.66883,-92.549861,4,obsr648084,33,30,grassland
S26017619,2015-11-21,2015,11,17.0988483,-88.6644959,1,obsr33630,15,30,grassland
S26017620,2015-11-22,2015,11,16.8719349,-88.2965612,3,obsr33630,40,80,other
S26017621,2015-11-22,2015,11,16.9749055,-88.2214594,0.3333333333333333,obsr33630,19,80,other
S26017622,2015-11-23,2015,11,16.816059,-88.0824351,1,obsr33630,21,30,grassland
S26017624,2015-11-24,2015,11,16.816059,-88.0824351,1,obsr33630,19,30,grassland
S26020454,2015-11-26,2015,11,16.1199965,-88.7949371,4,obsr518450,22,50,urban
S26020467,2015-11-25,2015,11,16.1199965,-88.7949371,4,obsr518450,18,50,urban
S26020468,2015-11-24,2015,11,16.1199965,-88.7949371,4,obsr518450,20,50,urban
S26020944,2015-11-27,2015,11,17.2248675,-88.9150143,2,obsr164698,23,10,forest
S26021156,2015-11-27,2015,11,14.5306307,-90.7346275,1.85,obsr547033,35,50,urban
S26022168,2015-11-26,2015,11,20.4808536,-86.9602552,0.16666666666666666,obsr639109,1,30,grassland
S26022224,2015-11-05,2015,11,16.3214,-88.82375,2,obsr667182,3,10,forest
S26023360,2015-11-27,2015,11,17.097736,-88.9743769,4,obsr291865,48,10,forest
S26023649,2015-11-07,2015,11,17.052664,-88.565346,12,obsr129869,49,10,forest
S26025330,2015-11-27,2015,11,20.4124135,-87.0149052,NA,obsr57292,12,10,forest
S26026674,2014-11-25,2014,11,17.2500067,-88.7746811,NA,obsr27107,1,50,urban
S26027128,2015-11-27,2015,11,21.257844,-86.240696,1,obsr6441,1,NA,other
S26027156,2015-11-27,2015,11,22.111432,-86.51915,1,obsr6441,1,NA,other
S26029066,2014-11-25,2014,11,17.2500067,-88.7746811,NA,obsr94249,1,50,urban
S26029596,2015-11-28,2015,11,16.8225345,-88.3284903,3,obsr538348,33,10,forest
S26030437,2015-11-26,2015,11,17.9901521,-92.9731697,0.25,obsr621928,16,10,forest
S26030438,2015-11-23,2015,11,18.3043363,-93.8456011,4,obsr621928,21,60,other
S26030439,2015-11-21,2015,11,18.3081662,-93.7359309,8,obsr621928,85,95,wetland
S26031002,2015-11-28,2015,11,14.6008604,-91.224246,3,obsr650955,17,30,grassland
S26031582,2015-11-16,2015,11,17.1542279,-88.8518965,1.1666666666666667,obsr355985,19,10,forest
S26031708,2015-11-16,2015,11,17.1542279,-88.8518965,1,obsr355985,11,10,forest
S26031794,2015-11-20,2015,11,17.1542279,-88.8518965,1.5,obsr355985,28,10,forest
S26031833,2015-11-08,2015,11,17.052664,-88.565346,12,obsr129869,42,10,forest
S26031845,2015-11-16,2015,11,20.0796234,-87.614395,6,obsr667346,47,30,grassland
S26031909,2015-11-20,2015,11,17.1542279,-88.8518965,1.5,obsr355985,39,10,forest
S26032029,2015-11-21,2015,11,17.1542279,-88.8518965,4,obsr355985,36,10,forest
S26032223,2015-11-21,2015,11,17.1739639,-88.8462424,0.5833333333333334,obsr355985,17,30,grassland
S26032336,2015-11-21,2015,11,17.1542279,-88.8518965,2.0833333333333335,obsr355985,35,10,forest
S26032370,2015-11-25,2015,11,17.1542279,-88.8518965,NA,obsr355985,1,10,forest
S26032486,2015-11-26,2015,11,17.2414816,-88.8257074,2,obsr355985,13,30,grassland
S26033374,2015-11-27,2015,11,15.6092,-90.38343,3.5,obsr164576,84,10,forest
S26033378,2015-11-27,2015,11,15.6021435,-90.3884619,0.43333333333333335,obsr164576,21,30,grassland
S26033393,2015-11-27,2015,11,15.595344,-90.3816891,0.15,obsr164576,8,10,forest
S26033401,2015-11-27,2015,11,15.3714981,-90.3507898,NA,obsr164576,1,30,grassland
S26033558,2015-11-26,2015,11,15.3714981,-90.3507898,NA,obsr431721,1,30,grassland
S26033713,2015-11-28,2015,11,15.2445103,-90.2814167,1.2166666666666666,obsr164576,46,10,forest
S26033791,2015-11-28,2015,11,15.2326057,-90.2846551,1.75,obsr164576,59,10,forest
S26033826,2015-11-27,2015,11,15.6092,-90.38343,3.5,obsr431721,83,10,forest
S26033827,2015-11-28,2015,11,15.2326057,-90.2846551,1.75,obsr431721,58,10,forest
S26033829,2015-11-28,2015,11,15.2445103,-90.2814167,1.2166666666666666,obsr431721,46,10,forest
S26033869,2015-11-28,2015,11,15.1937535,-90.2956329,1.1333333333333333,obsr164576,27,10,forest
S26033910,2015-11-28,2015,11,15.1537013,-90.2888749,0.08333333333333333,obsr164576,7,20,grassland
S26033916,2015-11-28,2015,11,20.5108016,-86.9500923,0.8666666666666667,obsr57292,8,50,urban
S26033936,2015-11-28,2015,11,15.1937535,-90.2956329,1.1333333333333333,obsr431721,26,10,forest
S26033989,2015-11-28,2015,11,15.1537013,-90.2888749,0.08333333333333333,obsr431721,7,20,grassland
S26034057,2015-11-28,2015,11,15.1215207,-90.305569,0.6,obsr164576,20,30,grassland
S26034065,2015-11-28,2015,11,15.264893,-90.28498,0.5833333333333334,obsr431721,20,30,grassland
S26034099,2015-11-27,2015,11,15.3714981,-90.3507898,NA,obsr431721,2,30,grassland
S26034166,2015-11-28,2015,11,15.1215207,-90.305569,0.6,obsr431721,19,30,grassland
S26034596,2015-11-28,2015,11,20.499828,-86.8459126,1.5,obsr57292,25,10,forest
S26034614,2015-11-28,2015,11,20.467493,-86.878109,0.8333333333333334,obsr57292,16,10,forest
S26034668,2015-11-28,2015,11,15.264893,-90.28498,0.5833333333333334,obsr164576,20,30,grassland
S26034669,2015-11-26,2015,11,15.4855072,-90.3607893,1.9166666666666667,obsr164576,61,10,forest
S26034685,2015-11-27,2015,11,15.6021435,-90.3884619,0.43333333333333335,obsr431721,21,30,grassland
S26035716,2015-11-28,2015,11,14.7465516,-91.1473458,0.5,obsr458611,8,50,urban
S26035791,2015-11-28,2015,11,17.04705,-89.06098,1.5,obsr661324,46,10,forest
S26035882,2015-11-28,2015,11,14.7330086,-91.151699,1.25,obsr458611,16,30,grassland
S26036416,2015-11-28,2015,11,14.7543408,-91.14187,1.0833333333333333,obsr654534,15,50,urban
S26037915,2015-11-28,2015,11,14.6911492,-91.2930042,10.333333333333334,obsr658425,8,10,forest
S26040927,2015-11-28,2015,11,14.63198,-91.29628,4,obsr412061,32,10,forest
S26040973,2015-11-29,2015,11,14.53063,-90.7349,1.5,obsr547033,33,50,urban
S26043056,2015-11-16,2015,11,17.2247542,-89.6110902,3,obsr565921,54,30,grassland
S26043243,2015-11-24,2015,11,17.22248,-89.62307,NA,obsr565921,1,10,forest
S26043246,2015-11-28,2015,11,21.5723611,-88.16125,0.16666666666666666,obsr439237,5,30,grassland
S26043320,2015-11-28,2015,11,21.5715833,-88.1676667,0.16666666666666666,obsr439237,13,30,grassland
S26043355,2015-11-16,2015,11,17.2247542,-89.6110902,3,obsr657174,54,30,grassland
S26043358,2015-11-15,2015,11,17.22248,-89.62307,3,obsr657174,65,10,forest
S26043359,2015-11-09,2015,11,17.2282424,-89.605844,3.316666666666667,obsr657174,67,10,forest
S26043388,2015-11-28,2015,11,21.5698333,-88.1710556,0.16666666666666666,obsr439237,6,30,grassland
S26043444,2015-11-28,2015,11,21.5686111,-88.1732778,0.16666666666666666,obsr439237,7,30,grassland
S26043498,2015-11-28,2015,11,21.5556389,-88.1997222,0.16666666666666666,obsr439237,7,30,grassland
S26043695,2015-11-16,2015,11,21.599599,-88.158121,0.6666666666666666,obsr439237,12,80,other
S26043716,2015-11-29,2015,11,20.502677,-86.948639,NA,obsr57292,1,50,urban
S26043730,2015-11-27,2015,11,20.502677,-86.948639,NA,obsr57292,1,50,urban
S26043808,2015-11-29,2015,11,21.1021484,-86.7932509,0.75,obsr411187,17,80,other
S26043909,2015-11-29,2015,11,21.5959935,-88.1461926,0.6666666666666666,obsr439237,16,30,grassland
S26043962,2015-11-28,2015,11,17.2248675,-88.9150143,2.75,obsr164698,24,10,forest
S26043968,2015-11-28,2015,11,21.5556389,-88.1997222,0.16666666666666666,obsr539688,7,30,grassland
S26043969,2015-11-28,2015,11,21.5686111,-88.1732778,0.16666666666666666,obsr539688,7,30,grassland
S26043970,2015-11-28,2015,11,21.5698333,-88.1710556,0.16666666666666666,obsr539688,6,30,grassland
S26043974,2015-11-28,2015,11,21.5723611,-88.16125,0.16666666666666666,obsr539688,5,30,grassland
S26044030,2015-11-28,2015,11,21.5715833,-88.1676667,0.16666666666666666,obsr539688,13,30,grassland
S26044032,2015-10-29,2015,10,21.5723611,-88.16125,0.16666666666666666,obsr539688,3,30,grassland
S26044034,2015-10-29,2015,10,21.5715833,-88.1676667,0.16666666666666666,obsr539688,8,30,grassland
S26044037,2015-10-29,2015,10,21.5698333,-88.1710556,0.16666666666666666,obsr539688,4,30,grassland
S26044039,2015-10-29,2015,10,21.5686111,-88.1732778,0.16666666666666666,obsr539688,8,30,grassland
S26044040,2015-10-29,2015,10,21.5556389,-88.1997222,0.16666666666666666,obsr539688,5,30,grassland
S26044048,2015-11-10,2015,11,20.5984488,-88.1534506,1.5833333333333333,obsr539688,36,10,forest
S26044050,2015-11-08,2015,11,20.5984488,-88.1534506,7,obsr539688,78,10,forest
S26044052,2015-10-30,2015,10,20.8925877,-90.3677845,2.5,obsr539688,36,95,wetland
S26044109,2015-11-29,2015,11,21.2301181,-86.8278694,1.5,obsr411187,28,95,wetland
S26044293,2015-11-29,2015,11,16.8565857,-88.3069897,1,obsr538348,20,10,forest
S26044420,2015-11-28,2015,11,21.5715833,-88.1676667,0.16666666666666666,obsr411187,13,30,grassland
S26044430,2015-11-28,2015,11,21.5556389,-88.1997222,0.16666666666666666,obsr411187,7,30,grassland
S26044438,2015-11-28,2015,11,21.5686111,-88.1732778,0.16666666666666666,obsr411187,7,30,grassland
S26044441,2015-11-28,2015,11,21.5698333,-88.1710556,0.16666666666666666,obsr411187,6,30,grassland
S26044539,2015-10-29,2015,10,21.5723611,-88.16125,0.16666666666666666,obsr411187,3,30,grassland
S26044543,2015-10-29,2015,10,21.5715833,-88.1676667,0.16666666666666666,obsr411187,8,30,grassland
S26044545,2015-10-29,2015,10,21.5698333,-88.1710556,0.16666666666666666,obsr411187,4,30,grassland
S26044550,2015-10-29,2015,10,21.5686111,-88.1732778,0.16666666666666666,obsr411187,8,30,grassland
S26044558,2015-11-10,2015,11,20.5984488,-88.1534506,1.5833333333333333,obsr411187,36,10,forest
S26044568,2015-11-28,2015,11,21.5723611,-88.16125,0.16666666666666666,obsr411187,5,30,grassland
S26044572,2015-11-29,2015,11,17.097736,-88.9743769,3,obsr291865,43,10,forest
S26045945,2015-11-16,2015,11,21.599599,-88.158121,0.6666666666666666,obsr536411,12,80,other
S26047885,2015-11-29,2015,11,14.7578061,-91.1396921,1.3333333333333333,obsr458611,12,10,forest
S26049499,2015-11-13,2015,11,18.5933754,-89.4167161,NA,obsr439237,1,10,forest
S26050070,2015-11-05,2015,11,17.228336,-89.608698,1.5,obsr268380,6,10,forest
S26050152,2015-11-15,2015,11,18.6114343,-89.3018961,2.3333333333333335,obsr439237,42,30,grassland
S26050530,2015-11-29,2015,11,17.04705,-89.06098,1.5,obsr661324,47,10,forest
S26051842,2015-11-29,2015,11,21.2106066,-86.803738,0.25,obsr539688,3,30,grassland
S26051889,2015-11-29,2015,11,21.2113172,-86.8045601,0.25,obsr539688,6,10,forest
S26051939,2015-11-29,2015,11,21.2113786,-86.8034839,0.25,obsr539688,3,30,grassland
S26052212,2015-11-29,2015,11,21.1559134,-86.7542267,1.5,obsr539688,30,80,other
S26052508,2015-11-29,2015,11,21.1569855,-86.8216896,0.5,obsr411187,9,50,urban
S26053152,2015-11-26,2015,11,17.4982967,-88.1899166,0.75,obsr201931,16,50,urban
S26053155,2015-11-23,2015,11,18.0061568,-92.932325,NA,obsr216000,41,10,forest
S26053208,2015-11-26,2015,11,17.4982967,-88.1899166,1,obsr201931,19,50,urban
S26053244,2015-11-26,2015,11,17.4972052,-88.1813899,0.5,obsr201931,5,60,other
S26053288,2015-11-26,2015,11,17.5368004,-88.3080196,0.5,obsr201931,14,50,urban
S26053322,2015-11-26,2015,11,17.4053562,-88.4577942,0.5,obsr201931,16,50,urban
S26053345,2015-11-26,2015,11,17.349901,-88.5515535,0.5,obsr201931,8,30,grassland
S26053381,2015-11-26,2015,11,17.571381,-88.391979,0.5,obsr201931,11,30,grassland
S26053394,2015-11-26,2015,11,17.4793232,-88.4049654,0.5,obsr201931,5,90,wetland
S26053425,2015-11-26,2015,11,17.2470558,-88.6333609,0.5,obsr201931,3,10,forest
S26056324,2015-11-24,2015,11,21.1569855,-86.8216896,NA,obsr57292,6,50,urban
S26056353,2015-11-28,2015,11,20.467493,-86.878109,0.8333333333333334,obsr395486,15,10,forest
S26056362,2015-11-27,2015,11,20.4124135,-87.0149052,NA,obsr395486,12,10,forest
S26056375,2015-11-26,2015,11,20.2145325,-87.429142,2.5833333333333335,obsr395486,36,30,grassland
S26056383,2015-11-28,2015,11,20.499828,-86.8459126,1.5,obsr395486,25,10,forest
S26056385,2015-11-28,2015,11,20.5108016,-86.9500923,0.8666666666666667,obsr395486,8,50,urban
S26056387,2015-11-29,2015,11,20.502677,-86.948639,NA,obsr395486,1,50,urban
S26057312,2015-11-29,2015,11,17.8173192,-91.5374704,1,obsr500448,40,30,grassland
S26057370,2015-11-28,2015,11,17.6624654,-91.5542865,0.5,obsr500448,17,30,grassland
S26057544,2015-11-20,2015,11,21.1382016,-90.010407,2.5,obsr204337,41,95,wetland
S26057817,2015-11-29,2015,11,16.7541079,-92.6327303,1.1666666666666667,obsr204337,8,10,forest
S26062763,2015-11-05,2015,11,16.920593,-89.812907,0.5,obsr268380,3,10,forest
S26062769,2015-11-01,2015,11,14.389624,-90.5925751,1,obsr268380,1,10,forest
S26062770,2015-11-02,2015,11,14.55286,-90.733559,2,obsr268380,3,50,urban
S26062836,2015-11-28,2015,11,21.2320413,-89.8286766,5,obsr544785,1,95,wetland
S26063833,2015-11-29,2015,11,21.1559134,-86.7542267,1.5,obsr411187,30,80,other
S26064923,2015-11-26,2015,11,15.4855072,-90.3607893,1.9166666666666667,obsr402422,61,10,forest
S26064925,2015-11-27,2015,11,15.6021435,-90.3884619,0.43333333333333335,obsr402422,21,30,grassland
S26064929,2015-11-28,2015,11,15.1215207,-90.305569,0.6,obsr402422,20,30,grassland
S26064930,2015-11-28,2015,11,15.1537013,-90.2888749,0.08333333333333333,obsr402422,7,20,grassland
S26064931,2015-11-28,2015,11,15.1937535,-90.2956329,1.1333333333333333,obsr402422,27,10,forest
S26064934,2015-11-28,2015,11,15.2326057,-90.2846551,1.75,obsr402422,59,10,forest
S26064935,2015-11-28,2015,11,15.2445103,-90.2814167,1.2166666666666666,obsr402422,46,10,forest
S26064936,2015-11-27,2015,11,15.6092,-90.38343,3.5,obsr402422,84,10,forest
S26066529,2015-11-17,2015,11,20.6392101,-87.07901,3.3333333333333335,obsr648789,14,50,urban
S26066605,2015-11-28,2015,11,16.7583585,-93.1075323,2.25,obsr545426,27,10,forest
S26066644,2015-11-18,2015,11,20.6951682,-88.2052803,0.5,obsr648789,3,50,urban
S26066738,2015-11-18,2015,11,20.679285,-88.5678602,1.5,obsr648789,7,50,urban
S26066788,2015-11-19,2015,11,20.6392101,-87.07901,2.4166666666666665,obsr648789,14,50,urban
S26066990,2015-11-20,2015,11,20.5108016,-86.9500923,1.6666666666666667,obsr648789,12,50,urban
S26067043,2015-11-22,2015,11,20.6392101,-87.07901,1.6666666666666667,obsr648789,10,50,urban
S26067093,2015-11-23,2015,11,20.8450158,-86.9027245,2.1666666666666665,obsr648789,10,10,forest
S26067152,2015-11-16,2015,11,17.2247542,-89.6110902,3,obsr164576,54,30,grassland
S26067155,2015-11-15,2015,11,17.22248,-89.62307,3,obsr164576,65,10,forest
S26067470,2015-11-24,2015,11,20.6392101,-87.07901,1.0833333333333333,obsr648789,19,50,urban
S26067582,2015-11-29,2015,11,16.7996162,-93.0851305,2.3333333333333335,obsr545426,23,10,forest
S26067610,2015-11-26,2015,11,21.5289707,-87.2575378,15,obsr345365,47,95,wetland
S26067920,2015-11-30,2015,11,15.3714981,-90.3507898,0.48333333333333334,obsr164576,11,30,grassland
S26067979,2015-11-30,2015,11,17.582235,-88.355407,0.5,obsr661324,8,50,urban
S26068572,2015-11-30,2015,11,17.179499,-88.3328247,NA,obsr194930,1,95,wetland
S26068652,2015-11-30,2015,11,17.2248675,-88.9150143,3,obsr164698,24,10,forest
S26068979,2015-10-25,2015,10,17.4982967,-88.1899166,3,obsr448587,57,50,urban
S26069012,2015-11-28,2015,11,17.6624654,-91.5542865,0.5,obsr621928,17,30,grassland
S26069014,2015-11-29,2015,11,17.8173192,-91.5374704,1,obsr621928,40,30,grassland
S26070575,2015-11-01,2015,11,18.074869,-88.5634732,3,obsr448587,80,50,urban
S26071650,2015-11-27,2015,11,20.6392101,-87.07901,0.3333333333333333,obsr201931,7,50,urban
S26071682,2015-11-27,2015,11,20.677046699999998,-88.5683759,1.5,obsr201931,5,10,forest
S26072029,2015-10-18,2015,10,18.388364,-88.391403,3,obsr448587,24,50,urban
S26072802,2015-11-30,2015,11,15.4855072,-90.3607893,0.6333333333333333,obsr418184,31,10,forest
S26072915,2015-10-28,2015,10,17.7813001,-88.5314798,2.4166666666666665,obsr455640,50,30,grassland
S26072916,2015-10-29,2015,10,17.7813001,-88.5314798,2.4166666666666665,obsr455640,57,30,grassland
S26074449,2015-11-27,2015,11,17.1542279,-88.8518965,1.5,obsr355985,37,10,forest
S26074469,2015-11-27,2015,11,17.1542279,-88.8518965,0.5,obsr355985,4,10,forest
S26074509,2015-11-02,2015,11,17.986318,-93.374036,1,obsr622864,15,50,urban
S26074520,2015-11-27,2015,11,17.3498436,-88.5539539,1.5,obsr355985,16,10,forest
S26074555,2015-11-30,2015,11,17.04705,-89.06098,2,obsr661324,44,10,forest
S26074618,2015-11-14,2015,11,17.992388,-93.389889,3.6666666666666665,obsr622864,40,10,forest
S26074708,2015-11-19,2015,11,17.9926419,-92.9260325,0.9166666666666666,obsr622864,22,90,wetland
S26074737,2015-11-29,2015,11,16.8031443,-93.0838323,2.0833333333333335,obsr545426,18,10,forest
S26074862,2015-11-27,2015,11,17.3498436,-88.5539539,1.8333333333333333,obsr355985,20,10,forest
S26074930,2015-11-27,2015,11,17.277012,-88.713058,NA,obsr355985,1,10,forest
S26074951,2015-11-27,2015,11,17.1739639,-88.8462424,NA,obsr355985,1,30,grassland
S26075013,2015-11-27,2015,11,17.1542279,-88.8518965,0.5,obsr355985,29,10,forest
S26075061,2015-11-28,2015,11,17.1542279,-88.8518965,2.25,obsr355985,42,10,forest
S26075320,2015-11-30,2015,11,17.2248675,-88.9150143,3,obsr164698,22,10,forest
S26075519,2015-11-30,2015,11,16.1662901,-88.811481,NA,obsr324130,10,10,forest
S26076103,2015-11-30,2015,11,17.992558,-92.818595,NA,obsr52442,1,50,urban
S26076276,2015-11-29,2015,11,17.992594,-92.818507,NA,obsr52442,1,50,urban
S26076348,2015-11-30,2015,11,17.97708,-92.815637,0.5833333333333334,obsr52442,33,50,urban
S26076366,2015-11-29,2015,11,17.9624044,-91.7584991,1.0833333333333333,obsr52442,64,30,grassland
S26076367,2015-11-29,2015,11,17.987843,-91.69478,0.08333333333333333,obsr52442,11,30,grassland
S26076406,2015-11-29,2015,11,18.508356,-89.9002311,2.5,obsr52442,61,10,forest
S26076487,2015-11-28,2015,11,18.113345,-89.8033067,11.5,obsr52442,85,10,forest
S26076492,2015-11-27,2015,11,18.520749,-89.825178,1,obsr52442,11,10,forest
S26076531,2015-11-27,2015,11,18.5351616,-89.8953438,1.6666666666666667,obsr52442,37,10,forest
S26077946,2015-11-14,2015,11,14.6558073,-91.2659302,7,obsr658427,4,10,forest
S26078159,2015-11-18,2015,11,14.6979398,-91.2857518,2,obsr658427,6,10,forest
S26078384,2015-11-12,2015,11,17.389515,-91.810486,0.6333333333333333,obsr564952,12,10,forest
